1	588
2	76
3	397
4	78
5	817
6	352
7	1508
8	65
9	109
10	260
11	443
12	64
13	643
14	591
15	106
16	57
17	1192
18	58
19	779
20	1341
21	160
22	813
23	143
24	92
25	323
26	1296
27	5
28	131
29	5
30	1045
31	70
32	65
33	148
34	24
35	546
36	769
37	55
38	193
39	58
40	880
41	55
42	282
43	536
44	405
45	250
46	1287
47	77
48	199
49	88
50	438
51	524
52	226
53	170
54	229
55	93
56	194
57	55
58	87
59	1325
60	2877
61	574
62	444
63	269
64	47
65	115
66	493
67	533
68	2343
69	446
70	197
71	569
72	557
73	18223
74	102
75	1007
76	53
77	7801
78	464
79	61
80	194
81	129
82	132
83	61
84	2465
85	57
86	784
87	997
88	590
89	507
90	208
91	792
92	88
93	330
94	116
95	59
96	1134
97	234
98	1194
99	4816
100	1822
101	2742
102	363
103	7369
104	141
105	96
106	82
107	61
108	170
109	52
110	2480
111	50
112	587
113	56
114	1197
115	61
116	732
117	55
118	132
119	58
120	181
121	73
122	179
123	54
124	371
125	256
126	211
127	295
128	525
129	99
130	429
131	81
132	446
133	181
134	805
135	57
136	332
137	54
138	65
139	56
140	404
141	53
142	750
143	184
144	98
145	759
146	5
147	74
148	87
149	163
150	5
151	8
152	125
153	120
154	241
155	222
156	798
157	186
158	612
159	78
160	271
161	123
162	127
163	113
164	789
165	113
166	670
167	680
168	64
169	999
170	1
171	931
172	1124
173	590
174	681
175	60
176	257
177	59
178	169
179	56
180	514
181	56
182	146
183	57
184	102
185	52
186	88
187	55
188	124
189	273
190	253
191	87
192	98
193	99
194	56
195	90
196	232
197	890
198	119
199	223
200	649
201	371
202	86
203	549
204	64
205	101
206	61
207	169
208	62
209	834
210	156
211	190
212	843
213	118
214	2572
215	143
216	299
217	1266
218	284
219	1268
220	196
221	220
222	1520
223	477
224	3911
225	207
226	78
227	530
228	57
229	130
230	56
231	4
232	242
233	53
234	214
235	159
236	879
237	84
238	264
239	55
240	214
241	61
242	992
243	61
244	255
245	330
246	919
247	2
248	1681
249	1438
250	106
251	56
252	200
253	54
254	172
255	58
256	43
257	54
258	82
259	164
260	488
261	53
262	348
263	1888
264	2174
265	250
266	1521
267	68
268	194
269	11
270	78
271	19
272	36
273	28
274	52
275	21
276	218
277	73
278	171
279	2
280	318
281	74
